tconst,primaryTitle,startYear,worldwide,domestic,log_worldwide,log_domestic,dom_r,dom_g,dom_b,avg_brightness,avg_saturation,orange_teal_score,face_count,face_density,release_month,release_window
tt8368394,The Sunlit Night,2019,8090,,8.99850761180784,,225,227,231,182.39,44.49,0.1598,1,0.0267,1,Summer
tt5491920,Sethupathi,2016,12617,,9.442879644930755,,32,8,6,99.57,202.63,0.4287,1,0.0267,2,Other
tt8708802,The Great War of Archimedes,2019,16454674,,16.616120189328914,,244,241,236,153.87,52.13,0.1363,0,0.0,7,Other
tt7178102,The Perception,2018,11769,,9.373309200254322,,253,253,253,197.32,34.75,0.1509,4,0.1067,11,Other
tt7235038,Boo!,2018,139875,,11.848511594829064,,9,10,14,122.8,86.09,0.1282,4,0.1067,2,Other
tt9004396,Tutte le mie notti,2018,82693,,11.322902326989237,,28,38,34,83.01,74.7,0.3427,0,0.0,10,Other
tt26823376,Unzué. L'últim equip del Juancar,2023,18270,,9.813070382411665,,10,17,4,114.46,130.38,0.3631,1,0.0272,5,Other
tt23745844,Das Ka Dhamki,2023,18930,,9.84855606900991,,16,19,30,95.55,95.01,0.0836,2,0.0537,3,Other
tt10011228,Hunted,2020,6391,,8.76280248744611,,44,15,12,106.35,142.12,0.4634,0,0.0,8,Other
tt30840798,The Phoenician Scheme,2025,40566381,19555015.0,17.51845025200948,16.78874238437648,33,35,36,62.65,42.64,0.1537,3,0.08,5,Summer
tt9766280,Bhangra Paa Le,2020,1177,,7.071573364211532,,18,21,39,104.17,162.88,0.1481,2,0.0538,1,Other
tt8647400,De De Pyaar De,2019,1473116,425934.0,14.202891122025628,12.96204203145004,117,94,84,169.23,87.76,0.5381,3,0.08,5,Summer
tt4345612,Granada y al Paraíso,2016,142,,4.962844630259907,,33,32,36,68.93,57.75,0.3295,0,0.0,10,Other
tt15053106,Terezín,2023,15407,,9.642642134037906,,26,15,11,119.83,138.19,0.4215,4,0.1067,1,Other
tt4806012,Heroes Wanted,2016,7179946,,15.786802559381565,,243,245,246,173.93,94.9,0.2884,5,0.1333,8,Other
tt11912616,Pilecki's Report,2023,435318,,12.98383437464665,,75,75,76,120.02,58.06,0.4315,2,0.0533,9,Other
tt6215910,Görümce,2016,6225902,,15.64422905003579,,244,189,106,144.02,148.29,0.3722,3,0.08,12,Other
tt5338770,Bender,2016,686962,,13.440035712403327,,82,76,46,132.97,80.41,0.2011,0,0.0,10,Other
tt8495546,Zohak,2018,4371,,8.382975849296429,,23,24,28,130.09,42.99,0.0425,0,0.0,6,Other
tt23781144,Mountain Boy,2024,34713,,10.454898342780828,,37,25,21,145.66,71.79,0.3851,1,0.0267,2,Other
tt4917862,Conni & Co.,2016,2657165,,14.792770699267606,,36,51,22,154.34,140.47,0.1484,4,0.1067,8,Other
tt7527082,Hamid,2018,23191,,10.051562670601491,,72,58,44,94.61,87.51,0.2998,1,0.0267,3,Other
tt11068718,The Bad Family,2022,6672,,8.805824812903607,,137,138,123,133.67,48.09,0.1392,18,0.5143,6,Other
tt11454170,Start-Up,2019,24106579,,16.99799539024088,,129,191,222,192.47,120.02,0.5933,4,0.1067,12,Other
tt5775220,Noor,2017,56272,,10.937970125383274,,121,56,69,157.61,95.79,0.1736,18,0.48,4,Other
tt5137222,Cigarettes et chocolat chaud,2016,997890,,13.81339933089196,,245,205,16,206.27,202.54,0.1233,4,0.1067,12,Other
tt20251542,Marinette,2023,331108,,12.710202905286115,,20,14,20,74.32,132.62,0.5414,3,0.08,6,Other
tt5671248,Hizli ve Tüplü,2017,10941,,9.300363874623772,,49,46,37,119.43,76.79,0.1008,6,0.1714,5,Other
tt26677014,The Penguin Lessons,2024,14235885,3294990.0,16.471276517712777,15.007913994503784,254,254,254,235.09,19.45,0.1128,1,0.0267,9,Spring
tt11548822,Cow,2021,68182,22504.0,11.129950545897236,10.021492785727034,22,22,21,70.97,70.68,0.0981,0,0.0,7,Spring
tt23939106,Ponyboi,2024,29694,29694.0,10.29873396044996,10.29873396044996,43,5,69,100.24,213.55,0.1031,0,0.0,1,Summer
tt18815700,Lesson in Murder,2022,7348964,,15.810070044946938,,5,5,4,73.21,44.12,0.0504,8,0.2133,5,Other
tt8299800,"Hello, Mrs. Money",2018,86874070,,18.279970168266875,,229,241,237,209.5,92.74,0.4617,3,0.08,9,Other
tt22298570,Benim Babam Bir Kahraman,2023,21047,,9.95456082272013,,22,21,23,119.78,167.63,0.3806,10,0.2667,6,Other
tt9133370,Golden Men,2019,932732,,13.745874265240552,,10,20,28,80.32,122.71,0.3171,4,0.1067,11,Other
tt2837574,The Old Man & the Gun,2018,17860397,11277120.0,16.698096417598823,16.238286540960885,247,245,233,219.36,37.59,0.0441,0,0.0,8,Awards
tt13671954,Meow,2021,1979,,7.590852123688581,,189,178,130,154.0,91.07,0.1158,2,0.0533,12,Other
tt14413278,Men Who Sing,2021,12366,,9.422786913742057,,228,214,185,184.56,91.49,0.1615,8,0.2133,3,Other
tt25965930,"Romina, VTM",2023,2083636,,14.54962548242252,,68,31,12,149.52,133.36,0.6672,10,0.2857,1,Other
tt8638638,House of the Rising Sons,2018,382703,,12.855017123410386,,26,18,33,124.05,171.05,0.1899,23,0.6133,7,Other
tt7058854,Haikara-San: Here Comes Miss Modern,2017,16572,16572.0,9.715530144123544,9.715530144123544,247,246,246,219.51,50.17,0.2591,1,0.0271,11,Summer
tt8668312,"My Teacher, My Love",2018,2711604,,14.813051268467031,,238,226,229,163.92,105.0,0.2064,10,0.2667,8,Other
tt9049058,The Chapel,2023,444981,,13.005789110892074,,25,25,22,98.4,95.69,0.3341,1,0.0267,1,Other
tt29816731,Camarada Cunhal,2025,28433,,10.255340891195644,,34,28,50,111.46,120.48,0.0929,1,0.0267,4,Other
tt6083648,Looking Glass,2018,76788,,11.24881667971082,,9,9,8,98.69,98.28,0.1621,3,0.08,1,Other
tt11252440,Psycho Goreman,2020,95384,95182.0,11.465676612369618,11.46355663340511,55,12,17,108.47,187.72,0.1252,1,0.0267,10,Other
tt7884228,NTR Kathanayakudu,2019,78538,,11.27135059568527,,16,16,16,68.44,17.83,0.0054,1,0.0267,1,Other
tt4998222,American Folk,2017,75829,,11.236249271694982,,95,85,83,137.88,78.53,0.339,2,0.0533,2,Other
tt12616480,Slingshot,2024,818279,735738.0,13.6149598553027,13.508630715253409,12,19,26,57.75,131.39,0.3037,0,0.0,8,Summer
tt10623524,Chal Mera Putt,2019,3600000,,15.096444681204078,,206,13,37,138.61,164.71,0.2031,7,0.2099,7,Other
tt8299778,A Dog Called Money,2019,42673,,10.66134511446483,,7,9,12,41.04,106.74,0.1327,1,0.0267,2,Other
tt6955298,The Vanished,2018,10083104,,16.12637180888852,,17,75,117,87.74,213.74,0.1366,1,0.0267,3,Other
tt11116642,Press Play,2022,216850,,12.286965760735471,,216,163,165,170.11,104.78,0.2848,2,0.0533,6,Other
tt9111316,I Am Patrick: The Patron Saint of Ireland,2020,7896,,8.97423821949758,,40,40,40,113.2,46.62,0.188,1,0.0267,3,Other
tt15561224,Sila Nerangalil Sila Manidhargal,2022,4991,,8.515591910049263,,232,235,230,184.4,80.31,0.1895,5,0.1335,1,Other
tt15006560,Questa notte parlami dell'Africa,2022,6374,,8.760139370026627,,179,161,112,144.14,134.12,0.3463,2,0.0533,10,Other
tt19820538,Next Sohee,2022,1352535,,14.11749190672377,,7,11,11,75.62,85.27,0.3906,2,0.0533,5,Summer
tt24330660,Scamsgiving,2023,10529,,9.26198360512802,,31,8,8,107.74,194.37,0.2162,9,0.24,1,Other
tt9303778,Good as New,2019,140991,,11.856458430162014,,244,244,243,242.28,14.72,0.4877,1,0.028,8,Other
tt12364186,The Wall of Shadows,2020,54808,,10.911609693027891,,34,63,95,134.18,131.1,0.0241,2,0.0533,5,Other
tt14016126,Water Brother,2024,78407,78407.0,11.269681241949016,11.269681241949016,125,156,158,163.4,54.66,0.6706,1,0.027,7,Summer
tt3125026,"The Girl, the Hunter & the Firefly",2024,2209,,7.700747794511798,,20,19,24,54.03,76.78,0.1672,4,0.1072,8,Other
tt19485672,Qua Ben Lam Chi,2022,39207,,10.576636086589383,,164,168,160,160.96,73.09,0.4096,5,0.1333,4,Other
tt22778346,The Seeding,2023,4974,4974.0,8.512180649592693,8.512180649592693,15,15,18,90.19,71.41,0.1252,0,0.0,6,Other
tt25506052,Choo Mantar,2025,1021,,6.92951677076365,,19,35,49,103.96,120.11,0.2772,4,0.1067,1,Other
tt8655618,Deep Rivers,2018,31285,,10.350925992121716,,20,19,16,56.84,63.77,0.1451,0,0.0,6,Other
tt4645358,Who Will Write Our History,2018,138868,138039.0,11.841286321688166,11.83529877721194,229,203,172,184.62,92.88,0.1769,0,0.0,7,Summer
tt31036009,Gizlenen,2024,11227,,9.326165937481774,,17,18,19,39.24,50.45,0.2957,0,0.0,5,Other
tt7358122,Jeunesse sauvage,2019,20669,,9.936438652675816,,8,7,6,84.4,130.26,0.1272,5,0.1333,6,Other
tt3203620,The Dinner,2017,2544921,1323312.0,14.749610559167031,14.09564899863792,5,0,0,43.85,236.03,0.376,4,0.1122,2,Summer
tt38267251,Edge of Life,2025,52681,,10.872029120208696,,33,78,120,121.71,155.96,0.0649,1,0.0272,10,Other
tt33246838,Super Happy Forever,2024,41139,,10.624736163206949,,235,242,246,200.29,41.36,0.2762,1,0.0267,8,Other
tt15464188,Ikkis,2026,62514,,11.0431618069291,,77,63,46,117.28,98.52,0.2139,4,0.1067,1,Other
tt2581480,The Channel,2016,18319,18319.0,9.815748638228122,9.815748638228122,34,5,3,107.84,203.64,0.3909,0,0.0,3,Spring
tt11433048,Wild Indian,2021,197,,5.288267030694535,,253,232,159,140.31,125.92,0.3156,2,0.054,1,Other
tt34431927,Playa de Lobos,2025,156986,,11.963918278354354,,124,197,198,164.95,119.97,0.6161,2,0.056,9,Other
tt21371218,Kalaga Thalaivan,2022,30963,,10.340580518324604,,41,39,44,135.18,30.99,0.007,3,0.08,11,Other
tt4513674,Café Society,2016,43763247,11103205.0,17.59430493635834,16.222744453408374,5,5,3,54.98,84.62,0.0085,0,0.0,5,Summer
tt15509636,Csongor és Tünde,2025,226584,,12.330875429445014,,36,56,35,131.37,92.43,0.1243,0,0.0,4,Other
tt3344694,The Secret Scripture,2016,694981,,13.45164122493096,,56,73,86,116.81,91.92,0.2176,4,0.1067,9,Awards
tt21828032,Tierra de nuestras madres,2023,30234,,10.316755472707314,,240,211,51,179.86,173.76,0.27,2,0.0533,3,Other
tt13539444,Il buco in testa,2020,806,,6.693323668269949,,164,2,1,101.21,150.51,0.0339,1,0.0267,11,Other
tt7422258,I Am Lying Now,2019,69642,,11.151137471644674,,233,234,227,215.36,9.03,0.0097,0,0.0,5,Other
tt6190198,My Teacher,2017,4333105,,15.281795163843086,,253,253,252,220.73,48.01,0.0514,2,0.0533,10,Other
tt7476810,Dead Pigs,2018,4409,,8.391629968440892,,204,151,193,167.63,93.57,0.3252,0,0.0,1,Other
tt29354040,Renaissance: A Film by Beyoncé,2023,43989684,33889684.0,17.59946573258092,17.338621248762816,12,20,40,142.85,128.59,0.0172,1,0.0267,11,Holiday
tt12981538,The Goat and Her Three Kids,2022,600787,,13.30599740586375,,5,2,2,72.31,47.68,0.0282,2,0.0533,6,Other
tt6255230,Clown Motel: Spirits Arise,2019,2080,,7.640603826393634,,16,14,19,102.48,143.33,0.3132,1,0.0267,6,Other
tt14888898,Great Yarmouth: Provisional Figures,2022,39424,,10.58215541183124,,19,65,87,111.68,167.93,0.5718,0,0.0,9,Other
tt5953804,Diggers,2016,639052,,13.367742672017194,,14,9,9,37.74,86.52,0.2108,1,0.0276,8,Other
tt29271889,Daughter's Daughter,2024,43136,,10.672136376495851,,136,34,23,143.33,197.15,0.6558,2,0.0566,9,Other
tt5536316,National Theatre Live: Les Liaisons Dangereuses,2016,1090137,,13.901814851696113,,20,12,9,48.98,147.92,0.4466,3,0.08,1,Other
tt29628290,El latido del cielo,2023,36628,,10.508595555372908,,34,53,81,92.59,159.08,0.2505,0,0.0,10,Other
tt18072540,The Communion Girl,2022,3375133,,15.0319455852043,,15,9,8,59.04,102.83,0.7401,2,0.0533,10,Other
tt8106566,Island of the Hungry Ghosts,2018,9305,,9.138414632404594,,30,31,28,94.34,76.82,0.7502,0,0.0,4,Other
tt21988794,Off the Beaten Track,2024,1242,,7.1252830915107115,,245,237,224,155.63,64.29,0.1581,2,0.0533,11,Other
tt7342204,I Can Speak,2017,24024444,63239.0,16.994582411617277,11.05469229132341,241,235,173,155.86,81.14,0.2388,2,0.0533,9,Awards
tt15484380,"Medjugorje, la película",2021,393634,,12.883179362971068,,251,251,249,169.51,56.61,0.2002,1,0.0267,10,Awards
tt18331900,Tell That to the Winter Sea,2024,5600,,8.630700432209832,,167,164,171,173.5,61.65,0.1824,2,0.054,5,Other
tt26671996,Locked,2025,4647059,1632758.0,15.351745319539605,14.305781779922428,9,13,9,54.83,154.84,0.1317,2,0.0533,3,Spring
tt23711262,Head South,2024,29408,,10.289056028929837,,64,96,104,104.39,98.5,0.7917,2,0.0533,1,Other
tt28623997,Aro berria,2025,32309,,10.383132058818545,,41,39,23,104.44,107.23,0.4299,1,0.03,9,Other
tt16277242,Society of the Snow,2023,1281,,7.156176637480615,,165,187,182,181.88,50.4,0.3499,1,0.0267,9,Other
tt7336182,Outback,2019,22764,,10.032979547768882,,35,28,31,136.47,139.18,0.4666,1,0.0267,10,Other
tt4265508,Amateur Night,2016,62933,,11.04984183718966,,139,166,161,157.36,96.78,0.5429,1,0.0267,8,Summer
tt7157146,The Curse of Audrey Earnshaw,2020,25092,,10.13034420176222,,57,22,16,126.58,138.17,0.6604,0,0.0,7,Other
tt7542332,My Last Love,2017,150306,,11.92043514817618,,240,231,222,201.06,62.05,0.2411,5,0.1333,11,Other
tt5749978,Destination Unknown,2017,4782,,8.472823243680297,,8,10,11,54.49,105.48,0.213,1,0.0278,6,Other
tt10327252,The Forever Purge,2021,76994245,44539245.0,18.15924124975301,17.611881291046704,90,10,3,124.75,201.81,0.2719,1,0.0267,6,Summer
tt6530104,"Hochelaga, Land of Souls",2017,7262,,8.890548245606167,,49,34,24,117.42,80.73,0.2153,5,0.1333,9,Other
tt11585706,Emboscada,2022,3532,,8.169902647359145,,28,23,15,150.29,163.1,0.2201,15,0.4,11,Other
tt10251962,My Story,2019,353640,,12.776037553250164,,58,13,54,128.68,140.23,0.237,2,0.0533,12,Other
tt7748432,Çocuklar Sana Emanet,2018,216163,,12.283792657834065,,13,26,30,82.54,100.45,0.5773,2,0.0533,3,Other
tt11469196,I Blame Society,2020,12531,,9.436040652072082,,20,62,78,142.44,182.96,0.835,1,0.0267,1,Other
tt5961906,White Lily,2016,319,,5.768320995793772,,252,165,249,191.31,158.63,0.0205,2,0.0533,10,Other
tt9288692,Werewolves Within,2021,991898,575783.0,13.80737656656743,13.263487869347946,20,22,32,102.6,169.71,0.372,12,0.32,6,Summer
tt11086194,Thankam,2023,131028,,11.783173951729472,,128,61,28,156.19,176.54,0.619,3,0.08,1,Other
tt4702752,Eye on Juliet,2017,21140,,9.958969561995133,,251,251,251,218.91,54.68,0.2541,2,0.0533,8,Other
tt2395207,Feast of Varanasi,2016,14282,,9.566825297862628,,51,47,60,97.19,129.37,0.2105,1,0.0267,3,Other
tt11731984,Dharala Prabhu,2020,1636,,7.400620577371135,,238,16,119,204.69,186.55,0.3114,8,0.2133,3,Other
tt14153448,¡Viva Maestro!,2022,14310,14310.0,9.568783751310876,9.568783751310876,16,48,131,171.14,207.5,0.008,1,0.0267,4,Spring
tt6256452,The Distances,2018,177641,,12.087525568068171,,209,200,184,173.42,66.35,0.1375,4,0.1067,4,Other
tt3424722,New Town Utopia,2018,14793,,9.601976972147812,,246,241,89,209.27,127.11,0.2094,0,0.0,10,Other
tt5769560,Insomnia Lover,2016,322075,,12.682542821521784,,48,170,190,200.08,130.74,0.3549,4,0.1132,4,Other
tt15289342,Rowdy Boys,2022,1029,,6.937314081223682,,3,2,2,34.58,88.04,0.1588,22,0.5898,1,Other
tt5774450,Summer of 84,2018,42027,,10.646091341808663,,19,21,26,96.01,101.96,0.2483,0,0.0,1,Summer
tt5092380,A Breath Away,2018,2842040,77987.0,14.860033013995364,11.26431024768235,137,133,135,147.78,56.49,0.4951,0,0.0,4,Summer
tt23710912,Divorce,2022,223251,,12.316056457265248,,244,244,243,213.98,91.0,0.2329,2,0.054,11,Other
tt22440728,Summer Ends Soon,2022,19670,,9.88690074893173,,7,27,32,46.86,189.4,0.8096,1,0.0281,8,Other
tt3954936,Monster Summer,2024,1331288,1228186.0,14.101658203785409,14.021049656226076,19,19,19,72.2,135.11,0.5492,6,0.16,9,Awards
tt8652818,Violet Evergarden: The Movie,2020,20302668,,16.826262913202076,,230,209,211,204.97,73.8,0.1258,0,0.0,9,Other
tt30254719,Omniscient Reader: The Prophecy,2025,9187679,,16.033374014148045,,15,16,20,85.77,89.72,0.1873,7,0.1867,7,Other
tt9489598,Our Ladies,2019,569069,27558.0,13.25175872838888,10.22408443999905,233,222,208,180.83,103.81,0.3819,11,0.2933,10,Summer
tt10836760,Mayday,2020,5011408,,15.427227671046138,,250,248,248,207.7,39.05,0.2658,3,0.08,1,Other
tt30889755,The Sabarmati Report,2024,77045,,11.252157925059327,,38,21,13,131.29,145.24,0.442,3,0.08,11,Other
tt4956984,Børning 2,2016,5419664,,15.505544563387549,,234,239,245,210.85,44.25,0.0658,10,0.2667,10,Other
tt27198573,Dog on Trial,2024,940197,,13.753845770362927,,30,25,16,144.42,114.86,0.2407,0,0.0,5,Other
tt11992694,Corsage,2022,3131438,705767.0,14.9570032012752,13.467041850572642,154,160,154,143.1,28.98,0.2642,1,0.0267,5,Holiday
tt8649020,The Man Who Wanted to Fly,2018,12781,,9.455793210210228,,29,27,27,131.5,75.01,0.6186,1,0.03,7,Other
tt28253200,Thundu,2024,25031,,10.12791028534872,,244,233,209,171.33,108.51,0.2334,2,0.0533,2,Other
tt5974388,In Between,2016,1679952,107977.0,14.334276374797623,11.589682781652236,30,64,112,92.39,175.36,0.0586,3,0.08,9,Other
tt17939670,The Sibyl,2022,27711,,10.229620811362162,,19,24,16,55.6,79.97,0.0819,2,0.2705,12,Other
tt11238048,Black Money,2019,17887384,,16.699606273755595,,25,29,28,148.84,47.67,0.0303,1,0.0267,11,Other
tt7426080,The First Lap,2017,37810,,10.540355344564857,,76,53,48,98.28,104.25,0.2278,2,0.0533,4,Other
tt5378224,Gary Numan: Android in La La Land,2016,23121,,10.048539824235268,,18,14,14,107.84,95.63,0.3961,1,0.0267,3,Other
tt5968394,Captive State,2019,8808611,5958315.0,15.991240437259698,15.600298448781096,4,13,25,130.57,132.81,0.5043,0,0.0,3,Spring
tt9563096,The Invisible,2020,155314,,11.953210591723014,,224,234,243,194.03,104.9,0.5932,1,0.0267,3,Other
tt10849514,"This Is Not a Burial, It's a Resurrection",2019,6236,,8.738254576526122,,44,54,103,96.2,125.18,0.2101,0,0.0,8,Spring
tt6896950,Guerrero de Norte y Sur,2019,256,,5.54907608489522,,6,3,1,40.45,154.36,0.322,0,0.0,2,Other
tt8206760,Jhootha Kahin Ka,2019,410647,,12.92549167882895,,134,154,77,190.76,144.63,0.2861,4,0.1067,7,Other
tt21387514,A Man of Reason,2022,928721,,13.741564726511193,,63,43,84,113.95,101.72,0.0646,1,0.0267,9,Other
